time,speed_north,speed_east,speed_forward,speed_right,speed_up,North,East,Forward,Right,Altitude,Altitude_sensor,Heading,lat2,lat3
14:05:1626671122,-0.007742633111774921,-0.04036474600434303,-0.04028019940368366,0.00817108459741805,0.02253122441470623,-0.3126801671626308,-0.6272602600900907,-0.6452474689615147,0.27701821683954764,2.2219551515372467,2.5384225845336914,90.60879775576892,37.50363716584265,37.50363716584265
14:05:1626671122,0.008032649755477905,-0.06921454519033432,-0.06929598752143118,-0.007296769245951632,0.00872742384672165,-0.31241438884332784,-0.6295503792975741,-0.6475402828720584,0.276776786785261,2.222243918023081,2.5384225845336914,90.60879775576892,37.50363716584265,37.50363716584265
14:05:1626671122,0.008032649755477905,-0.06921454519033432,-0.06929598752143118,-0.007296769245951632,0.00872742384672165,-0.31222894652063904,-0.6311482712030678,-0.6491400549609915,0.2766083330522733,2.222445399949779,2.5384225845336914,90.60879775576892,37.50363716584265,37.50363716584265
14:05:1626671122,0.008032649755477905,-0.06921454519033432,-0.06929598752143118,-0.007296769245951632,0.00872742384672165,-0.31200889200030535,-0.6330444043603223,-0.6510384192317203,0.27640843798585285,2.2226844878132863,2.5396604537963867,90.60879775576892,37.50363716584265,37.50363716584265
14:05:1626671122,0.008032649755477905,-0.06921454519033432,-0.06940390560373759,-0.006186648118851822,0.00872742384672165,-0.3118482755459323,-0.6344283804053295,-0.65242618162359,0.276284733166702,2.2228589965889385,2.5396604537963867,91.52594189713989,37.50363716584265,37.50363716584265
14:05:1626671123,0.03263799846172333,-0.06939758360385895,-0.07028623395409064,-0.030677497782460723,0.018066588789224625,-0.3088922373437325,-0.6407137507693836,-0.6587920374496055,0.27350625839291326,2.224495295662456,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.03263799846172333,-0.06939758360385895,-0.07028623395409064,-0.030677497782460723,0.018066588789224625,-0.3082051070884707,-0.6421747833566667,-0.660271778860063,0.27286040270703915,2.2248756529255096,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.03263799846172333,-0.06939758360385895,-0.07028623395409064,-0.030677497782460723,0.018066588789224625,-0.3074971379622352,-0.6436801252569826,-0.6617963969734323,0.27219495990037895,2.2252675454336903,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.03263799846172333,-0.06939758360385895,-0.07028623395409064,-0.030677497782460723,0.018066588789224625,-0.3068073230876732,-0.6451468661015458,-0.6632819197365801,0.27154658085503086,2.2256493887533417,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.03263799846172333,-0.06939758360385895,-0.07028623395409064,-0.030677497782460723,0.018066588789224625,-0.30615495281622007,-0.6465339891663053,-0.664686805197857,0.27093339718878007,2.226010504814012,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.03263799846172333,-0.06939758360385895,-0.07028623395409064,-0.030677497782460723,0.018066588789224625,-0.3054533100537268,-0.6480258794342479,-0.66619779942793,0.2702739007335758,2.2263988953975145,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.03263799846172333,-0.06939758360385895,-0.07028623395409064,-0.030677497782460723,0.018066588789224625,-0.30475256994583877,-0.6495158504040905,-0.6677068497828956,0.26961525271228165,2.2267867863214073,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.03263799846172333,-0.06939758360385895,-0.07028623395409064,-0.030677497782460723,0.018066588789224625,-0.3036513235458874,-0.6518574106317712,-0.6700783941715277,0.2685801560279041,2.2273963753526362,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02109423061062825,-0.01797369683669111,0.021179644390940666,-0.3032369395300202,-0.6523169618822273,-0.6705493941002755,0.26817883255298436,2.227869282432452,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02109423061062825,-0.01797369683669111,0.021179644390940666,-0.3027092472465417,-0.6529021718310741,-0.6711491832292045,0.26766777205647674,2.228471500199706,2.5387542247772217,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02109423061062825,-0.01797369683669111,0.021179644390940666,-0.30233792462009934,-0.6533139680654128,-0.6715712384337972,0.2673081527636131,2.2288952643706597,2.5447940826416016,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02109423061062825,-0.01797369683669111,0.021179644390940666,-0.30194551377109236,-0.6537491511068636,-0.6720172630748185,0.2669281099060475,2.2293430950339723,2.5447940826416016,91.60821835588186,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02121583869609575,-0.01782998966496874,0.021179644390940666,-0.30138248566188974,-0.6543735484333013,-0.6726609051691262,0.26638718705808306,2.2299856390723085,2.5447940826416016,91.99742985554586,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02121583869609575,-0.01782998966496874,0.021179644390940666,-0.30101116746016887,-0.6547853397606305,-0.673085388460642,0.2660304473218373,2.2304093981936415,2.5447940826416016,91.99742985554586,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02121583869609575,-0.01782998966496874,0.021179644390940666,-0.3006400660698004,-0.6551968906444958,-0.673509623897902,0.2656739158846308,2.230832909883559,2.5447940826416016,91.99742985554586,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02121583869609575,-0.01782998966496874,0.021179644390940666,-0.30026915494245554,-0.6556082305269542,-0.673933641830407,0.26531756724045874,2.2312562044397857,2.5447940826416016,91.99742985554586,37.50363716584265,37.50363716584265
14:05:1626671123,0.018558626994490623,-0.02058148942887783,-0.02121583869609575,-0.01782998966496874,0.021179644390940666,-0.29984604980055496,-0.6560774534930667,-0.6744173268812848,0.2649110737908344,2.231739064322044,2.5447940826416016,91.99742985554586,37.50363716584265,37.50363716584265
14:05:1626671123,0.013791372068226337,0.0068330420181155205,0.006348196529663131,-0.014021155714361024,0.010526774451136589,-0.2994549740396405,-0.6558836919809143,-0.6742373139154978,0.2645134821579811,2.2320375673504653,2.5483694076538086,91.99742985554586,37.50363716584265,37.50363716584265
14:05:1626671123,0.013791372068226337,0.0068330420181155205,0.006571515911730728,-0.013917887245104973,0.010526774451136589,-0.2991337247808682,-0.6557245265496128,-0.6740842403412943,0.2641892859185462,2.232282772720385,2.5483694076538086,91.08150831803633,37.50363716584265,37.50363716584265
14:05:1626671123,0.013791372068226337,0.0068330420181155205,0.006571515911730728,-0.013917887245104973,0.010526774451136589,-0.29884105914345216,-0.6555795230947115,-0.6739447867116205,0.26389393551237034,2.232506160584873,2.5483694076538086,91.08150831803633,37.50363716584265,37.50363716584265
14:05:1626671123,0.013791372068226337,0.0068330420181155205,0.006571515911730728,-0.013917887245104973,0.010526774451136589,-0.2985261658193493,-0.6554235067604284,-0.6737947417066998,0.2635761535137832,2.232746514552745,2.5483694076538086,91.08150831803633,37.50363716584265,37.50363716584265
14:05:1626671123,0.013791372068226337,0.0068330420181155205,0.006571515911730728,-0.013917887245104973,0.010526774451136589,-0.2981058882706441,-0.655215276996532,-0.6735944816756458,0.2631520205482167,2.2330673069249767,2.5483694076538086,91.08150831803633,37.50363716584265,37.50363716584265
14:05:1626671123,-0.014715599827468395,0.004796686582267284,0.005073585497778981,0.01462244202065502,0.008482958190143108,-0.29982472047638675,-0.6546550076582027,-0.6730018696004049,0.26485997160467256,2.2340581453486994,2.5483694076538086,91.08150831803633,37.503638267146144,37.503638267146144
14:05:1626671123,-0.014715599827468395,0.004796686582267284,0.005073585497778981,0.01462244202065502,0.008482958190143108,-0.3001410724158845,-0.6545518898022367,-0.6728927990473015,0.26517432086312365,2.2342405096632767,2.549173355102539,91.08150831803633,37.503638267146144,37.503638267146144
14:05:1626671123,-0.014715599827468395,0.004796686582267284,0.004916066566351219,0.014676149698265367,0.008482958190143108,-0.30043557709773816,-0.6544558932630249,-0.6727944133452527,0.2654680360258353,2.2344102799024963,2.549173355102539,90.46543208509034,37.503638267146144,37.503638267146144
14:05:1626671123,-0.014715599827468395,0.004796686582267284,0.004916066566351219,0.014676149698265367,0.008482958190143108,-0.3008503732643494,-0.6543206865959446,-0.6726558416532771,0.2658817201914029,2.2346493933997404,2.549173355102539,90.46543208509034,37.503638267146144,37.503638267146144
14:05:1626671123,-0.014715599827468395,0.004796686582267284,0.004916066566351219,0.014676149698265367,0.008482958190143108,-0.30114466743785895,-0.6542247586738847,-0.6725575262761246,0.2661752254101091,2.2348190422892698,2.549173355102539,90.46543208509034,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018870227760353128,0.03476597982857464,0.0008185085607692599,-0.3021280047440701,-0.6547688803776865,-0.6730936421491293,0.26716295029946197,2.2348422966684534,2.549173355102539,90.46543208509034,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.3028195913352011,-0.6551515641952492,-0.6734695252592466,0.2678582565663581,2.2348586516025404,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.304197557483063,-0.6559140505602228,-0.6742184614126323,0.26924363405988677,2.2348912383325485,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.3048900600501344,-0.6562972412256252,-0.6745948423633523,0.26993986122926983,2.2349076149280247,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.3055817374136559,-0.6566799752713521,-0.6749707748090249,0.27063525875677275,2.234923972008736,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.30632736658527226,-0.657092563111457,-0.6753760305146959,0.27138489827039836,2.23494160496477,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.3071189926027621,-0.657530602932269,-0.6758062858917084,0.2721807820224222,2.234960325673794,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.30781118984452005,-0.6579136246483914,-0.6761825008955609,0.2728767022243096,2.234976695048807,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.308555358405853,-0.6583254042716709,-0.676586962747298,0.27362487327180735,2.2349942934637075,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.034611545503139496,-0.019152017310261726,-0.018811665142918838,0.034797702563806605,0.0008185085607692599,-0.30924758865575297,-0.6587084442525803,-0.6769631956913523,0.27432082665936997,2.235010663619311,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671123,-0.036380499601364136,-0.009870839305222034,-0.009513585541017255,0.036475552223209994,0.005757353268563747,-0.30997529336553453,-0.6589058867377198,-0.6771534921710864,0.2750504326690609,2.235125825674129,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671124,-0.036380499601364136,-0.009870839305222034,-0.009513585541017255,0.036475552223209994,0.005757353268563747,-0.31077052350728207,-0.6591216503755442,-0.6773614467088528,0.2758477405368092,2.235251673886936,2.5464954376220703,90.5619016769276,37.503638267146144,37.503638267146144
14:05:1626671124,-0.036380499601364136,-0.009870839305222034,-0.008569253636880691,0.036708883283766335,0.005757353268563747,-0.3120029211887235,-0.6594560272974372,-0.6776517321208041,0.2770912622900268,2.235446705535681,2.5474939346313477,92.04044638693861,37.503638267146144,37.503638267146144
14:05:1626671124,-0.036380499601364136,-0.009870839305222034,-0.008569253636880691,0.036708883283766335,0.005757353268563747,-0.312858555583292,-0.6596881799535401,-0.6778532727326109,0.27795461995327925,2.235582112952628,2.5474939346313477,92.04044638693861,37.503638267146144,37.503638267146144
14:05:1626671124,-0.036380499601364136,-0.009870839305222034,-0.008569253636880691,0.036708883283766335,0.005757353268563747,-0.31360141339900094,-0.6598897338135981,-0.6780282493576902,0.27870418307506417,2.2356996730444414,2.5474939346313477,92.04044638693861,37.503638267146144,37.503638267146144
14:05:1626671124,-0.036380499601364136,-0.009870839305222034,-0.008569253636880691,0.036708883283766335,0.005757353268563747,-0.3143288752427459,-0.660087110403776,-0.6781995995348046,0.2794382112552166,2.23581479666478,2.5474939346313477,92.04044638693861,37.503638267146144,37.503638267146144
14:05:1626671124,-0.055211909115314484,0.018575936555862427,0.02042026282293466,0.05455669705295075,0.005846682004630566,-0.35080257030817596,-0.6478156085421356,-0.6647097120939613,0.315479064831396,2.2396771897607337,2.5447769165039062,91.92518011450547,37.503639229206,37.503639229206
14:05:1626671124,-0.047679923474788666,0.02668090909719467,0.028267627890897276,0.04675668108662371,-0.006756472866982222,-0.35193090200858135,-0.6471842124882825,-0.6640407667953929,0.3165855482657429,2.23951729977008,2.5447769165039062,91.92518011450547,37.503639229206,37.503639229206
14:05:1626671124,-0.047679923474788666,0.02668090909719467,0.028267627890897276,0.04675668108662371,-0.006756472866982222,-0.35311482215126266,-0.6465217100469369,-0.6633388652064873,0.3177465437646692,2.239349532631676,2.5447769165039062,91.92518011450547,37.503639229206,37.503639229206
14:05:1626671124,-0.047679923474788666,0.02668090909719467,0.028267627890897276,0.04675668108662371,-0.006756472866982222,-0.3540671124166813,-0.6459888239147011,-0.6627742882335144,0.3186803945135199,2.239214588553102,2.5424039363861084,91.92518011450547,37.503639229206,37.503639229206
14:05:1626671124,-0.047679923474788666,0.02668090909719467,0.02825256035920555,0.0467657871308066,-0.006756472866982222,-0.3559615074169912,-0.6449287513073243,-0.66165177156004,0.3205384695033634,2.2389461437342737,2.5424039363861084,91.90671811317893,37.503639229206,37.503639229206
14:05:1626671124,-0.047679923474788666,0.02668090909719467,0.02825256035920555,0.0467657871308066,-0.006756472866982222,-0.35701915426380315,-0.6443369093470148,-0.6610250668759589,0.32157583877103285,2.2387962701249524,2.5424039363861084,91.90671811317893,37.503639229206,37.503639229206
14:05:1626671124,-0.047679923474788666,0.02668090909719467,0.02825256035920555,0.0467657871308066,-0.006756472866982222,-0.35930682896738053,-0.643056763819047,-0.6596695137849556,0.32381965336667917,2.238472095693939,2.5424039363861084,91.90671811317893,37.503639229206,37.503639229206
14:05:1626671124,-0.047679923474788666,0.02668090909719467,0.02825256035920555,0.0467657871308066,-0.006756472866982222,-0.3602605288374704,-0.6425230888949811,-0.6591044024932287,0.3247550685658014,2.238336951867651,2.5424039363861084,91.90671811317893,37.503639229206,37.503639229206
14:05:1626671125,-0.04497697949409485,0.024446457624435425,0.025929412710328368,0.04413868520122691,0.007343268021941185,-0.3618229205745237,-0.6416738779470192,-0.6582036772639904,0.32628833998194545,2.2385920392792444,2.5400848388671875,91.90671811317893,37.503639229206,37.503639229206
14:05:1626671125,-0.04497697949409485,0.024446457624435425,0.025929412710328368,0.04413868520122691,0.007343268021941185,-0.3627211510581375,-0.641185660336552,-0.6576858437149039,0.3271698289792131,2.238738690905495,2.5400848388671875,91.90671811317893,37.503639229206,37.503639229206
14:05:1626671125,-0.04497697949409485,0.024446457624435425,0.024880691402794,0.0447382294029891,0.007343268021941185,-0.3637620771275095,-0.6406198830137682,-0.6571100166896905,0.3282052295287149,2.2389086400484657,2.5400848388671875,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04497697949409485,0.024446457624435425,0.024880691402794,0.0447382294029891,0.007343268021941185,-0.3647832615140544,-0.6400648359405052,-0.6565451105116242,0.32922099318963377,2.2390753660210536,2.5400848388671875,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04497697949409485,0.024446457624435425,0.024880691402794,0.0447382294029891,0.007343268021941185,-0.3657845755376016,-0.6395205890586395,-0.6559911963649342,0.3302169919648687,2.2392388478140006,2.5400848388671875,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04497697949409485,0.024446457624435425,0.024880691402794,0.0447382294029891,0.007343268021941185,-0.36668368533571394,-0.6390318935120176,-0.6554938202922035,0.33111132904261104,2.2393856430035166,2.5400848388671875,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04497697949409485,0.024446457624435425,0.024880691402794,0.0447382294029891,0.007343268021941185,-0.3677219520148952,-0.6384675616546771,-0.6549194644077247,0.3321440843186916,2.2395551579551483,2.5400848388671875,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04497697949409485,0.024446457624435425,0.024880691402794,0.0447382294029891,0.007343268021941185,-0.36871392600273223,-0.6379283913873321,-0.6543707170496632,0.33313079263767675,2.2397171148260946,2.5400848388671875,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06500721484535225,0.04512728546001035,0.02725008688867092,-0.37004850843060433,-0.6360450676403853,-0.6524745627243221,0.3344470818791011,2.24051195537176,2.5400848388671875,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06500721484535225,0.04512728546001035,0.02725008688867092,-0.37096320372144775,-0.6347542763587912,-0.6511749776287299,0.33534923939696865,2.2410567227004075,2.5400848388671875,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06500721484535225,0.04512728546001035,0.02725008688867092,-0.37196172153602214,-0.6333451971796686,-0.6497562987719626,0.336334070479145,2.241651412416095,2.5386440753936768,90.55463435565072,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06615081168059082,0.04343362739788212,0.02725008688867092,-0.3728763841007371,-0.6320544520802314,-0.6484338988917959,0.3372023383387065,2.2421961602539615,2.5386440753936768,92.03428555630725,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06615081168059082,0.04343362739788212,0.02725008688867092,-0.37384253577425086,-0.6306910470541498,-0.6470370571421004,0.3381194836094709,2.242771573587251,2.5386440753936768,92.03428555630725,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06615081168059082,0.04343362739788212,0.02725008688867092,-0.37475700198219497,-0.6294005790476531,-0.6457149411504192,0.3389875650721253,2.2433162044804313,2.5386440753936768,92.03428555630725,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06615081168059082,0.04343362739788212,0.02725008688867092,-0.37567287541366345,-0.6281081252084155,-0.644390790624592,0.33985698237928075,2.2438616734771943,2.5386440753936768,92.03428555630725,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06615081168059082,0.04343362739788212,0.02725008688867092,-0.3767311075039931,-0.6266147789872483,-0.6428608209467835,0.34086153744410524,2.2444919273712602,2.5386440753936768,92.03428555630725,37.503639229206,37.503639229206
14:05:1626671125,-0.04575444385409355,0.06456733494997025,0.06615081168059082,0.04343362739788212,0.02725008688867092,-0.37797771118981804,-0.6248556082717391,-0.6410585075818936,0.34204490927516956,2.2452343702007,2.5386440753936768,92.03428555630725,37.503639229206,37.503639229206
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.029820285476346544,0.02399931403097152,0.016731981188058853,-0.3784784042053303,-0.6242768036710842,-0.640462294403316,0.34252474060721494,2.245568901796514,2.5386440753936768,92.03428555630725,37.503639229206,37.503639229206
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.028789526557646564,0.02522656656056377,0.016731981188058853,-0.3789795151665739,-0.6236975159222633,-0.6398862092710851,0.3430295300800003,2.2459037126373906,2.541104555130005,89.63516111977276,37.503639229206,37.503639229206
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.028789526557646564,0.02522656656056377,0.016731981188058853,-0.3795611881528632,-0.6230250979134031,-0.6392175087533594,0.3436154729605028,2.2462923499586966,2.541104555130005,89.63516111977276,37.503639229206,37.503639229206
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.028789526557646564,0.02522656656056377,0.016731981188058853,-0.38006211402385437,-0.6224460241301986,-0.6386416364038269,0.3441200759843414,2.2466270371339028,2.541104555130005,89.63516111977276,37.50363933289931,37.50363933289931
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.028789526557646564,0.02522656656056377,0.016731981188058853,-0.3807256506376099,-0.621678971199868,-0.6378788241577591,0.3447884834296709,2.2470703705845474,2.541104555130005,89.63516111977276,37.50363933289931,37.50363933289931
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.028789526557646564,0.02522656656056377,0.016731981188058853,-0.38125306829731576,-0.6210692727250609,-0.6372724964265146,0.3453197727108311,2.247422757907509,2.541104555130005,89.63516111977276,37.50363933289931,37.50363933289931
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.028789526557646564,0.02522656656056377,0.016731981188058853,-0.38175416134659945,-0.6204900056825899,-0.6366964318861578,0.34582454414017,2.24775755678074,2.541104555130005,89.63516111977276,37.50363933289931,37.50363933289931
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.028789526557646564,0.02522656656056377,0.016731981188058853,-0.3822550633349774,-0.619910959507852,-0.6361205869924573,0.34632912310607994,2.2480922279990856,2.541104555130005,89.63516111977276,37.50363933289931,37.50363933289931
14:05:1626671125,-0.025042735040187836,0.028949575498700142,0.028789526557646564,0.02522656656056377,0.016731981188058853,-0.3829271499242658,-0.6191340227464701,-0.6353479455585123,0.34700614328985535,2.2485412740058686,2.541104555130005,89.63516111977276,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943706697372523,0.004841711478318356,0.015974562615156174,-0.38306714248136264,-0.6195290533971336,-0.6357438596167215,0.34714361761297924,2.248994851669997,2.541104555130005,89.63516111977276,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943706697372523,0.004841711478318356,0.015974562615156174,-0.38316578097472165,-0.619807391253232,-0.6360228199201211,0.34724048176340055,2.249314441642055,2.541104555130005,89.63516111977276,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.3832719555937948,-0.6201069945301934,-0.6363230876066441,0.3473447625848944,2.249658448757202,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.3833706034911478,-0.6203853589224588,-0.6366020693084589,0.3474416509360316,2.24997806919832,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.3834691843850434,-0.6206635342445341,-0.6368808615207955,0.3475384734788273,2.2502974725473845,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.3835677499974487,-0.620941666445338,-0.6371596105162335,0.3476352810127031,2.2506168263842263,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.3836847509646465,-0.6212718194846059,-0.6374904957131677,0.3477501950767371,2.2509959110048867,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.38379200469203434,-0.6215744677867352,-0.6377938151776014,0.34785553575888806,2.2513434144446873,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.3839309169653172,-0.6219664500952098,-0.6381866667582561,0.34799197030510987,2.2517934919755294,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.38412417492008755,-0.6225117849130173,-0.6387332109275464,0.3481817811889124,2.252419650205058,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.004930401220917702,-0.013912593945860863,-0.013943446947666267,0.004842459470067599,0.015974562615156174,-0.3842384299210292,-0.622834189391509,-0.6390563303802548,0.34829399826547913,2.2527898378601505,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.017858749255537987,-0.01374024897813797,-0.013852734404508713,0.01777163797941936,0.02812868356704712,-0.3847190398579742,-0.6232039633381892,-0.6394291315049809,0.3487722638867991,2.2535468295532453,2.5398852825164795,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.017858749255537987,-0.01374024897813797,-0.013852734404508713,0.01777163797941936,0.02812868356704712,-0.38507642739533743,-0.6234789318522094,-0.6397063510663138,0.3491279081618542,2.2541097380081125,2.5435736179351807,89.63823470489928,37.50363933289931,37.50363933289931
14:05:1626671125,-0.017858749255537987,-0.01374024897813797,-0.013995254558845694,0.017659621082755678,0.02812868356704712,-0.38547397504579173,-0.623784798944006,-0.6400178947521435,0.34952102308658417,2.254735901235024,2.5435736179351807,89.17729938876096,37.50363933289931,37.50363933289931
14:05:1626671125,-0.017858749255537987,-0.01374024897813797,-0.013995254558845694,0.017659621082755678,0.02812868356704712,-0.3858756528181394,-0.6240938436885213,-0.6403326750648182,0.3499182220816272,2.2553685696706807,2.5435736179351807,89.17729938876096,37.50363933289931,37.50363933289931
14:05:1626671125,-0.017858749255537987,-0.01374024897813797,-0.013995254558845694,0.017659621082755678,0.02812868356704712,-0.3862331468019432,-0.6243688941008074,-0.6406128301437097,0.3502717299450842,2.255931645785567,2.5435736179351807,89.17729938876096,37.50363933289931,37.50363933289931
14:05:1626671126,0.023495856672525406,0.021296417340636253,0.02047223192008402,-0.024217357257403257,0.009534291923046112,-0.3658525118374131,-0.6058960835997402,-0.6228549296130887,0.32926525527391826,2.2642018240573,2.534891366958618,91.97922740140778,37.503639714708825,37.503639714708825
14:05:1626671126,0.023495856672525406,0.021296417340636253,0.02047223192008402,-0.024217357257403257,0.009534291923046112,-0.3652790785888257,-0.6053763292469145,-0.6223552900970929,0.3286742132856279,2.264434515295871,2.537081241607666,91.97922740140778,37.503639714708825,37.503639714708825
14:05:1626671126,0.023495856672525406,0.021296417340636253,0.02196659342599568,-0.022870536626398007,0.009534291923046112,-0.3648092011164644,-0.6049504368485297,-0.6219159953082605,0.32821684115864674,2.2646251850404133,2.537081241607666,88.34381823453347,37.503639714708825,37.503639714708825
14:05:1626671126,0.023495856672525406,0.021296417340636253,0.02196659342599568,-0.022870536626398007,0.009534291923046112,-0.3642966487602294,-0.6044858643479631,-0.6214368031946945,0.3277179298995426,2.2648331716594288,2.537081241607666,88.34381823453347,37.503639714708825,37.503639714708825
