time,speed_north,speed_east,speed_forward,speed_right,speed_up,North,East,Forward,Right,Altitude,Heading
14:19:1626067147,-0.08088506013154984,0.3607436418533325,0.35978157403761896,0.08506225410311664,-0.0037253708578646183,-0.2699178624109787,1.267631314898856,1.2649978242875821,0.28198639903666284,1.6897858295436765,89.33567098504605
14:19:1626067147,-0.08088506013154984,0.3607436418533325,0.35978157403761896,0.08506225410311664,-0.0037253708578646183,-0.27151643184575136,1.2747608609326653,1.27210835652327,0.28366752431790704,1.6897122032896206,89.33567098504605
14:19:1626067147,-0.08088506013154984,0.3607436418533325,0.35978157403761896,0.08506225410311664,-0.0037253708578646183,-0.27350275474428465,1.283619769551243,1.2809436393037859,0.28575642803944823,1.6896207180458873,89.33567098504605
14:19:1626067147,-0.08390641957521439,0.364583283662796,0.3635859266956987,0.088127929063996,-0.003974949941039085,-0.2751837622337049,1.2909239452443222,1.2882278336350121,0.28752201057215154,1.6895410826538066,89.33567098504605
14:19:1626067147,-0.08390641957521439,0.364583283662796,0.3635859266956987,0.088127929063996,-0.003974949941039085,-0.27685576754092545,1.2981890053945966,1.2954730194282276,0.28927813800382285,1.6894618737275886,89.33567098504605
14:19:1626067147,-0.08390641957521439,0.364583283662796,0.3635859266956987,0.088127929063996,-0.003974949941039085,-0.2786332384138276,1.305912325859686,1.3031752119156501,0.29114503719691764,1.6893776685168644,89.33567098504605
14:19:1626067147,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.28031204536982124,1.3132069399756352,1.3104496086287953,0.2929093898702455,1.6892981373719946,89.32715373915104
14:19:1626067147,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.28198905188937495,1.3204937309830234,1.3177162039155323,0.2946718503636329,1.6892186915202974,89.32715373915104
14:19:1626067147,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.28368094201683214,1.327845193021182,1.325047290993911,0.2964499528778611,1.6891385405783739,89.32715373915104
14:19:1626067147,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.28563873660161854,1.3363520412703656,1.3335305620702775,0.29850750934506676,1.6890457927825704,89.32715373915104
14:19:1626067147,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.287340869211934,1.3437480081038933,1.3409060305966678,0.30029637626073374,1.6889651566172654,89.32715373915104
14:19:1626067148,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.2889941299753299,1.3509316210017053,1.348069733737331,0.3020338810031293,1.6888868356877436,89.32715373915104
14:19:1626067148,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.2906725368343369,1.3582244966490853,1.3553423968001632,0.3037978131920259,1.688807323496912,89.32715373915104
14:19:1626067148,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.29235274412978385,1.3655251954050263,1.3626228612894038,0.30556363756086297,1.688727726012908,89.32715373915104
14:19:1626067148,-0.08390641957521439,0.364583283662796,0.3635728221107216,0.08818197658662617,-0.003974949941039085,-0.2940326713573401,1.3728246772329689,1.3699021122234252,0.3073291675905982,1.688648141796731,89.32715373915104
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.3665086990896193,0.09039018541215416,-0.0027174882125109434,-0.2959655547300254,1.3810777140260333,1.3781318818798352,0.3093588340268656,1.688587121957124,89.32715373915104
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.3665086990896193,0.09039018541215416,-0.0027174882125109434,-0.2976767068410072,1.3883840013737503,1.385417571187047,0.31115566670497125,1.688533102025642,89.32715373915104
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.3665086990896193,0.09039018541215416,-0.0027174882125109434,-0.30006778830225145,1.3985934550602641,1.3955982421648383,0.31366647405985393,1.6884576171778163,89.32715373915104
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.3665086990896193,0.09039018541215416,-0.0027174882125109434,-0.301783742811904,1.405920247718071,1.4029043789731341,0.3154683496016591,1.6884034456378096,89.32715373915104
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.3665086990896193,0.09039018541215416,-0.0027174882125109434,-0.303508789042117,1.4132858602578002,1.4102492262215165,0.3172797721033741,1.6883489870782453,89.32715373915104
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.366505013615396,0.09040512774166698,-0.0027174882125109434,-0.3052716182464873,1.4208127987628094,1.4177548691468969,0.3191311754464247,1.6882933357353733,89.3248178144549
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.366505013615396,0.09040512774166698,-0.0027174882125109434,-0.3085827489915306,1.4349506842926152,1.431852755084985,0.32260867543079813,1.688188805544967,89.3248178144549
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.366505013615396,0.09040512774166698,-0.0027174882125109434,-0.3113173250961597,1.4466267934277388,1.4434958296056135,0.3254806515300057,1.6881024768002246,89.3248178144549
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.366505013615396,0.09040512774166698,-0.0027174882125109434,-0.31486317820700294,1.4617668978955711,1.4585930989552807,0.329204667610013,1.687990536581197,89.3248178144549
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.366505013615396,0.09040512774166698,-0.0027174882125109434,-0.3167231431075638,1.4697085869674842,1.466512319015137,0.33115808727558127,1.6879318187291472,89.3248178144549
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.366505013615396,0.09040512774166698,-0.0027174882125109434,-0.3203997897514351,1.4854071544319103,1.4821664713307912,0.3350194686679497,1.6878157494454695,89.3248178144549
14:19:1626067148,-0.08607999980449677,0.36754488945007324,0.366505013615396,0.09040512774166698,-0.0027174882125109434,-0.32212064927511463,1.4927548905474586,1.489493418874806,0.33682679354500644,1.6877614230574398,89.3248178144549
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.36885196829954203,0.09203824416270344,-0.0026560770347714424,-0.3238823405563319,1.5001867919739444,1.4969040447294568,0.3386759391384357,1.687708059662806,89.3248178144549
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.36885196829954203,0.09203824416270344,-0.0026560770347714424,-0.3263734984663468,1.5106960339861137,1.5073832015560822,0.34129076372260314,1.6876325999928488,89.3248178144549
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.36885196829954203,0.09203824416270344,-0.0026560770347714424,-0.32812768455971153,1.5180962738968153,1.5147622565335102,0.3431320315537971,1.6875794639378774,89.3248178144549
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.3688467341480912,0.09205921798107487,-0.0026560770347714424,-0.3298827068857061,1.5255000415530082,1.5221447243958772,0.3449745969210889,1.6875263025525815,89.3215598142208
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.3688467341480912,0.09205921798107487,-0.0026560770347714424,-0.33163352714273586,1.5328860822881074,1.5295095163354777,0.34681275061416383,1.6874732684521663,89.3215598142208
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.3688467341480912,0.09205921798107487,-0.0026560770347714424,-0.33369584405436925,1.5415862082187095,1.5381846129975796,0.3489779388636081,1.687410798805873,89.3215598142208
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.3688467341480912,0.09205921798107487,-0.0026560770347714424,-0.33545023920589145,1.548987330065784,1.5455644426625188,0.35081984577206154,1.6873576564183206,89.3215598142208
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.3688467341480912,0.09205921798107487,-0.0026560770347714424,-0.3372048434155711,1.5563893338492312,1.5529451517266006,0.3526619721667944,1.687304507698187,89.3215598142208
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.3688467341480912,0.09205921798107487,-0.0026560770347714424,-0.3389614963951938,1.563799980609132,1.5603344789022802,0.3545062495270658,1.6872512969187583,89.3215598142208
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.3688467341480912,0.09205921798107487,-0.0026560770347714424,-0.34731934884870796,1.5990585620835835,1.595491625465364,0.3632810036983853,1.6869981291909486,89.3215598142208
14:19:1626067148,-0.08768534660339355,0.36991092562675476,0.3688467341480912,0.09205921798107487,-0.0026560770347714424,-0.349097388477838,1.606559430934424,1.6029709151733333,0.3651477345050437,1.6869442705884707,89.3215598142208
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.36981343003974876,0.09313480934652779,-0.0020188074558973312,-0.3525016361959131,1.6207860306833828,1.6171562087743563,0.3687201970165154,1.6868668332263859,89.3215598142208
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.36981343003974876,0.09313480934652779,-0.0020188074558973312,-0.3542549766481794,1.628113368440153,1.624462272009969,0.37056017564154625,1.6868269495073664,89.3215598142208
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.36981343003974876,0.09313480934652779,-0.0020188074558973312,-0.35637522299864266,1.6369740327323177,1.6332972098519263,0.3727851901614642,1.6867787196786503,89.3215598142208
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.36981343003974876,0.09313480934652779,-0.0020188074558973312,-0.3586844026112167,1.6466242629203611,1.6429194211287192,0.3752084737416733,1.6867261921328938,89.3215598142208
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.36981343003974876,0.09313480934652779,-0.0020188074558973312,-0.35992987251166497,1.651829172562798,1.6481092186030009,0.3765154863027433,1.6866978610854395,89.3215598142208
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.3698140517734378,0.09313234057346188,-0.0020188074558973312,-0.3616999289765942,1.6592263677568786,1.6554849488488304,0.37837295769394236,1.686657597122668,89.32194230481433
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.3698140517734378,0.09313234057346188,-0.0020188074558973312,-0.36375589273658904,1.6678183904103738,1.6640520394413496,0.3805304560230621,1.686610829547773,89.32194230481433
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.3698140517734378,0.09313234057346188,-0.0020188074558973312,-0.36647453002136665,1.6791797741039778,1.6753804550292533,0.3833833542664656,1.6865489879553763,89.32194230481433
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.3698140517734378,0.09313234057346188,-0.0020188074558973312,-0.36825091317969616,1.6866034090116733,1.6827825482667687,0.38524746479727673,1.6865085800775645,89.32194230481433
14:19:1626067148,-0.08874941617250443,0.3708902895450592,0.3698140517734378,0.09313234057346188,-0.0020188074558973312,-0.37003042794546126,1.6940401311354725,1.690197690744316,0.3871148615911734,1.6864681009642144,89.32194230481433
14:19:1626067148,-0.09039819240570068,0.37261277437210083,0.3715169042615968,0.09480138534521372,-0.0028022867627441883,-0.37263803495315095,1.7047884398765012,1.7009143882495044,0.38984948216472903,1.686387266797008,89.32194230481433
14:19:1626067148,-0.09039819240570068,0.37261277437210083,0.3715169042615968,0.09480138534521372,-0.0028022867627441883,-0.37444735489139724,1.7122462850388365,1.7083502995701565,0.3917469320153706,1.6863311790238171,89.32194230481433
14:19:1626067149,-0.09039819240570068,0.37261277437210083,0.3715169042615968,0.09480138534521372,-0.0028022867627441883,-0.37663388858512825,1.7212589695206537,1.717336477361333,0.39403996927367546,1.686263397862898,89.32194230481433
14:19:1626067149,-0.09039819240570068,0.37261277437210083,0.37151104952868047,0.09482432648635332,-0.0028022867627441883,-0.3803032201970168,1.7363836063702598,1.7324163943588273,0.39788896104544536,1.6861496509047955,89.31840426682426
14:19:1626067149,-0.09039819240570068,0.37261277437210083,0.37151104952868047,0.09482432648635332,-0.0028022867627441883,-0.3821377782399181,1.7439454806060217,1.7399559099818918,0.3998133438919244,1.6860927807663304,89.31840426682426
14:19:1626067149,-0.09039819240570068,0.37261277437210083,0.37151104952868047,0.09482432648635332,-0.0028022867627441883,-0.3855662810034587,1.7580774437865676,1.7540460884035856,0.4034097151993316,1.685986499350136,89.31840426682426
14:19:1626067149,-0.09039819240570068,0.37261277437210083,0.37151104952868047,0.09482432648635332,-0.0028022867627441883,-0.3879843759238454,1.76804460167991,1.7639837758487185,0.4059462064288983,1.6859115399377171,89.31840426682426
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651813025740168,0.09772051804389138,-0.0030772308818995953,-0.391890939697242,1.7833712844473615,1.7792629023992526,0.4100348170758625,1.6857827890960437,89.31840426682426
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651813025740168,0.09772051804389138,-0.0030772308818995953,-0.3944779593725364,1.7935209792114426,1.789381104302604,0.4127423925313933,1.6856975272188697,89.31840426682426
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651813025740168,0.09772051804389138,-0.0030772308818995953,-0.3963937648355699,1.8010372887559134,1.796874091954625,0.414747475020258,1.6856343869298187,89.31840426682426
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651813025740168,0.09772051804389138,-0.0030772308818995953,-0.3982670072323443,1.8083866099566626,1.804200609400738,0.41670801099306193,1.6855726494159233,89.31840426682426
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651566995636089,0.09781241311937047,-0.0030772308818995953,-0.4001290968591419,1.8156921753204847,1.8114830161135314,0.41865870715924564,1.6855112794702043,89.30398573748636
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651566995636089,0.09781241311937047,-0.0030772308818995953,-0.40201195601565687,1.823079226105171,1.8188466499383065,0.42063116116211463,1.6854492250112947,89.30398573748636
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651566995636089,0.09781241311937047,-0.0030772308818995953,-0.40397871694870446,1.8307954500423085,1.826538413436242,0.4226915093626972,1.6853844053538698,89.30398573748636
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651566995636089,0.09781241311937047,-0.0030772308818995953,-0.40586467038671004,1.8381946406699745,1.8339141486206798,0.4246672048867873,1.6853222489149673,89.30398573748636
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651566995636089,0.09781241311937047,-0.0030772308818995953,-0.4078543601682131,1.8460008217169621,1.8416955840643185,0.4267515729928209,1.6852566735784575,89.30398573748636
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651566995636089,0.09781241311937047,-0.0030772308818995953,-0.4097234620156548,1.8533338982357384,1.8490054147216717,0.4287096150524193,1.6851950725269988,89.30398573748636
14:19:1626067149,-0.09336947649717331,0.3663179278373718,0.3651566995636089,0.09781241311937047,-0.0030772308818995953,-0.41161858699304255,1.8607690717073444,1.856417018684391,0.43069491853868974,1.6851326138164624,89.30398573748636
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605899679923876,0.09968134581020598,-0.003178702900186181,-0.41350896518025515,1.8679457245034063,1.8635701787073264,0.43267233522016835,1.685069556680855,89.30398573748636
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605899679923876,0.09968134581020598,-0.003178702900186181,-0.41540236510078465,1.8751338490414744,1.8707347729195203,0.43465291276432944,1.6850063987496242,89.30398573748636
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605899679923876,0.09968134581020598,-0.003178702900186181,-0.41867499316218393,1.887558090648887,1.8831183437716872,0.43807622211304126,1.6848972340582113,89.30398573748636
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605899679923876,0.09968134581020598,-0.003178702900186181,-0.42058447870067106,1.8948072828060551,1.8903438056981283,0.4400736259036627,1.6848335395608058,89.30398573748636
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.4227368388944789,1.9029785270086768,1.8984879917961694,0.4423262064290244,1.6847617435204498,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.424643052781856,1.9102152986331467,1.905700799711003,0.44432117933933607,1.6846981581551477,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.4267927774789363,1.9183765374066502,1.9138350135117161,0.4465710016513559,1.6846264500267638,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.42868851753880144,1.9255735460757455,1.9210081901414786,0.4485550130414037,1.6845632140357647,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.4306050007754961,1.9328493043722963,1.9282598556286594,0.4505607334726681,1.684499286116916,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.432499513966195,1.9400416553416298,1.9354283899820797,0.4525434608668499,1.6844360910504554,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.4350450857277891,1.9497056923179334,1.9450604256478496,0.4552075620672782,1.6843511786954277,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.43718663129709434,1.957835879759691,1.9531636909396137,0.45744882440685775,1.6842797433973022,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.43980461105929713,1.967774807275645,1.963069706877664,0.4601887051410838,1.684192415736626,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.4416830386320384,1.9749060906258782,1.9701773758301508,0.46215459792279967,1.6841297572363403,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.4436348511567615,1.9823159734248312,1.9775627216823757,0.46419729267946586,1.6840646508423476,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.4455172774141928,1.9894624374261403,1.9846855210170156,0.466167370336597,1.6840018589583803,89.29611052937334
14:19:1626067149,-0.09529374539852142,0.3617742359638214,0.3605762635536859,0.09973090735046876,-0.003178702900186181,-0.44773045851092796,1.997864582781772,1.9930598436663256,0.4684836037681327,1.6839280341219085,89.29611052937334
14:19:1626067149,-0.09487957507371902,0.36068663001060486,0.3594938277060324,0.09930340717136518,-0.001680004526861012,-0.45036897818823285,2.007894968877877,2.0030570589524928,0.47124514642514276,1.6838813146356688,89.29611052937334
14:19:1626067149,-0.09487957507371902,0.36068663001060486,0.3594938277060324,0.09930340717136518,-0.001680004526861012,-0.4522643736378359,2.015100353142336,2.010238614779076,0.47322891612411583,1.6838477534299714,89.29611052937334
14:19:1626067149,-0.09487957507371902,0.36068663001060486,0.3594938277060324,0.09930340717136518,-0.001680004526861012,-0.4541611263506474,2.022310897070425,2.0174253132061146,0.47521410636972317,1.6838141681916166,89.29611052937334
14:19:1626067149,-0.09481304883956909,0.3606540858745575,0.359459287629124,0.09924668470749995,-0.0016624965937808156,-0.4682405895858671,2.075866984601105,2.070803976656713,0.48995195169437983,1.6835672922609584,89.29448494435087
14:19:1626067150,-0.09481304883956909,0.3606540858745575,0.359459287629124,0.09924668470749995,-0.0016624965937808156,-0.4706048892625666,2.0848604127111576,2.0797676107548657,0.4924268104552713,1.683525835518376,89.29448494435087
14:19:1626067150,-0.09481304883956909,0.3606540858745575,0.359459287629124,0.09924668470749995,-0.0016624965937808156,-0.472499113963628,2.092065748752595,2.086949076491772,0.49440961265362166,1.6834926212915167,89.29448494435087
14:19:1626067150,-0.09481304883956909,0.3606540858745575,0.359459287629124,0.09924668470749995,-0.0016624965937808156,-0.4745642113139247,2.09992105776574,2.094778361927773,0.49657127782654514,1.6834564109032557,89.29448494435087
14:19:1626067150,-0.09481304883956909,0.3606540858745575,0.359459287629124,0.09924668470749995,-0.0016624965937808156,-0.4764775826129358,2.107199224486769,2.1020324170660727,0.4985741219536511,1.6834228609509425,89.29448494435087
14:19:1626067150,-0.09481304883956909,0.3606540858745575,0.359459287629124,0.09924668470749995,-0.0016624965937808156,-0.47835862848683697,2.1143544303201756,2.1091639186695526,0.5005431290581827,1.6833898778078373,89.29448494435087
14:19:1626067150,-0.0905512124300003,0.35683000087738037,0.35568796959431687,0.09493808447913114,-0.0010537051130086184,-0.4803874201732966,2.1223491740660867,2.1171330753083386,0.5026702082142852,1.6833662696405265,89.29448494435087
14:19:1626067150,-0.0905512124300003,0.35683000087738037,0.35568796959431687,0.09493808447913114,-0.0010537051130086184,-0.4821997596293449,2.1294909568466514,2.1242520008758543,0.504570348828263,1.6833451802337687,89.29448494435087
14:19:1626067150,-0.0905512124300003,0.35683000087738037,0.35568796959431687,0.09493808447913114,-0.0010537051130086184,-0.48402345494747145,2.1366774890255575,2.1314155326216553,0.5064823954539263,1.6833239586837783,89.29448494435087
14:19:1626067150,-0.0905512124300003,0.35683000087738037,0.3556871094495973,0.0949413069748067,-0.0010537051130086184,-0.48582156719228486,2.1437632074458426,2.1384785561821404,0.5083676835911995,1.6833030348328957,89.29396584997394
14:19:1626067150,-0.0905512124300003,0.35683000087738037,0.3556871094495973,0.0949413069748067,-0.0010537051130086184,-0.4876296320082353,2.150888145395853,2.145580673656051,0.5102634068191375,1.6832819951682674,89.29396584997394
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482186381534852,0.09021128280634191,-0.0011006139684468508,-0.48979743043078294,2.159701889227775,2.1543670360449148,0.5125396463291875,1.6832542241298523,89.29396584997394
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.4916378632702446,2.1671846438133278,2.1618262763757605,0.5144731775316407,1.6832306468772105,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.4933573826422456,2.174175793498285,2.168795456654598,0.5162796788544268,1.683208618612018,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.49507555011032445,2.181161446669022,2.1757591576917896,0.5180847598871812,1.6831866076656758,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.49679388144554537,2.1881477660839073,2.182723522879484,0.519890013076303,1.683164594620079,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.4985093041389944,2.195122259665168,2.1896760993957596,0.5216922104899018,1.6831426188362504,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.5002323466545501,2.202127733599304,2.1966595589103997,0.5235024131745891,1.6831205454370852,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.502202173086075,2.2101365712201035,2.204643229081757,0.5255718833487273,1.6830953105605708,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.5039208526389728,2.217124306403803,2.211609005589269,0.52737750237013,1.6830732930540582,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.5056394502582996,2.2241117084654283,2.21857445002153,0.5291830353133491,1.6830512765971726,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.5073705222638171,2.231149828362809,2.2255904529107915,0.5310016736600438,1.6830291003345346,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.5090776901499839,2.2380907598951216,2.232509572845505,0.5327951986966298,1.6830072303006538,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.5110089463529423,2.245942780299621,2.240336918592344,0.5348241475657683,1.6829824895361787,89.2860291701584
14:19:1626067150,-0.08591357618570328,0.34930381178855896,0.3482061386380465,0.0902595176023847,-0.0011006139684468508,-0.5126608705288361,2.2526591042735893,2.247032136788913,0.536559634386962,1.6829613272134873,89.2860291701584
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390797468305887,0.08635179036202471,-0.001541680539958179,-0.5144798877471121,2.260193228033656,2.254543009162205,0.5384723917329161,1.6829271778256685,89.2860291701584
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5161299194464181,2.267027436586331,2.261355807725093,0.5402087059014015,1.682896200893814,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5177659130716769,2.273803501331371,2.268110644631405,0.5419302479252811,1.6828654875062679,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5194074083689123,2.2806023532590407,2.2748881973333908,0.5436575793112726,1.682834670832877,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5210550710208547,2.287426749537345,2.281691214361487,0.5453914005515889,1.6828037383764216,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5226953328471488,2.2942204925948877,2.2884636741982507,0.5471174339667154,1.6827729448596436,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5243354380422122,2.3010135869070174,2.29523548732197,0.5488433025601448,1.6827421542833878,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.525978166810389,2.307817547704814,2.3020181328891773,0.5505719319170013,1.682711314453384,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.527620523579393,2.3146199677322548,2.3087992425129054,0.552300169822327,1.6826804816071208,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5292641529771461,2.3214276588161757,2.3155856066801164,0.554029746903942,1.682649624869114,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5309055895376701,2.3282262674643155,2.3223629168647104,0.5557570164817971,1.6826188092984191,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5325472218872324,2.3350256870442214,2.3291410354406095,0.5574844920867736,1.6825879900520713,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5341912037052544,2.3418348378053215,2.33592885471217,0.5592144400172072,1.6825571266978894,89.27551067883657
14:19:1626067150,-0.08211987465620041,0.34012943506240845,0.3390638884559725,0.08641403794835098,-0.001541680539958179,-0.5358323074244132,2.3486320678694588,2.3427047906315455,0.5609413593489558,1.682526317375804,89.27551067883657
14:19:1626067150,-0.07676418125629425,0.3287474811077118,0.3277505638745371,0.0809148548694089,-0.0017526408191770315,-0.5373722565971689,2.3552269979956213,2.3492797218227435,0.5625645742622208,1.6824911580380053,89.27551067883657
14:19:1626067150,-0.07676418125629425,0.3287474811077118,0.3277505638745371,0.0809148548694089,-0.0017526408191770315,-0.5389305077769456,2.3619003076291127,2.3559327948376803,0.564207080780212,1.6824555808380728,89.27551067883657
