time,speed_north,speed_east,speed_up,North,East,Altitude
16:08:1625814490,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5683107352611633,1.2480551730645109,1.6162095001090018
16:08:1625814490,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.571884081249343,1.257197082101779,1.6160708677582478
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5748120852554476,1.2646879733765422,1.6159572722430848
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5777261998366993,1.2721433304883651,1.6158442155852348
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5805179409241629,1.2792856120255072,1.6157359065575247
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5833130794248998,1.2864365853722892,1.6156274657229899
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5861191096328956,1.2936154236382114,1.6155186023312815
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5893141103527196,1.3017893888940966,1.6153946483503585
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5921075834547932,1.3089361015498786,1.6152862721270123
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5949040209664876,1.3160903982356407,1.6151777808957504
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.5976945629669136,1.3232296120752627,1.615069518388096
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.6004934985766032,1.3303902997975248,1.6149609302400512
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.603289369852752,1.3375431478483468,1.6148524609765933
16:08:1625814491,0.13970376551151276,0.3574126660823822,-0.005419979337602854,0.6060981313145558,1.344728973647509,1.6147434916225354
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6092107264598522,1.3526659249846522,1.6146371843363374
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6120473033460908,1.35989904450685,1.614540304152185
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.61489238348432,1.3671538468673565,1.6144431335487521
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.617726024724038,1.3743794806477572,1.614346353628399
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6224452283495933,1.3864131977801326,1.614185174385025
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6262510409904988,1.3961178166975008,1.6140551910127114
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6290720623244849,1.4033112703924748,1.6139588421114495
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.631901553167398,1.4105263208827485,1.6138622039433643
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6354047242721802,1.4194592200509424,1.6137425569620345
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6382451478676526,1.4267021484761846,1.6136455453977314
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6411193820127065,1.4340312919966072,1.6135473790710506
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6439032522338292,1.4411300123384938,1.6134522990254552
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.6467324056461078,1.448344202398676,1.6133556723819447
16:08:1625814491,0.1415286660194397,0.36089053750038147,-0.004833756946027279,0.649564123531209,1.4555649317275543,1.613258958151667
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6524425816863965,1.4628655905434547,1.6131648827564378
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.655284876337272,1.4700745275442946,1.6130719892772822
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.659717444900198,1.4813168902993998,1.6129271215679197
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6625899723770158,1.4886025070834241,1.6128332400024707
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6680693738409172,1.5024999613615753,1.6126541591089698
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6709628631981798,1.5098387439479202,1.6125595924555045
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6739449718874039,1.5174022925278157,1.6124621294949784
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6770033272864734,1.5251592263106237,1.6123621745964156
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.680617632656168,1.5343262209091255,1.612244049826903
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6834784351136801,1.5415820994232339,1.6121505514651575
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.68633709025661,1.5488325316844216,1.61205712328316
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6893300377718202,1.5564235708742975,1.611959306082001
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6931844674467723,1.5661995948668623,1.6118333334343178
16:08:1625814491,0.14296016097068787,0.36259111762046814,-0.004672304727137089,0.6960459515914533,1.5734572023501519,1.6117398127932872
16:08:1625814491,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.6989231845823437,1.580755558867519,1.6116541988804476
16:08:1625814491,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7018437807050287,1.5881639098123619,1.6115672946698123
16:08:1625814491,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7063043512131014,1.5994785422880218,1.6114345675337403
16:08:1625814491,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.709682661658891,1.6080479261849054,1.6113340437398846
16:08:1625814491,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7126167744539867,1.6154905633674266,1.6112467373319934
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7161145050435874,1.6243628670444072,1.6111426601151735
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7190018240793731,1.6316868077086715,1.6110567460855998
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7218761067306002,1.6389776804279668,1.610971219962009
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7247468558354865,1.6462595899937573,1.6108857989813556
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7276237457636253,1.6535570763020464,1.6108001952765683
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7306711035730044,1.6612869695012582,1.610709519190652
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7335220579571268,1.6685186680032407,1.6106246872146095
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7364044711955654,1.6758301646776876,1.610538919160182
16:08:1625814492,0.14389094710350037,0.3649921417236328,-0.00428156740963459,0.7392831793562874,1.6831322630940908,1.610453261352718
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.742176827904422,1.6904767522617552,1.6103745761687045
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.7458684674271038,1.6998466553561504,1.6102741917127759
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.7488205097649993,1.70733935621892,1.6101939186627807
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.7522777118458589,1.7161142239372784,1.6100999091182977
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.7551980566688162,1.7235264720252095,1.6100204979990984
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.7580881181205922,1.730861856635112,1.6099419103567638
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.7616481043086506,1.7398976049508794,1.6098451058680248
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.7648421721768192,1.7480046008311054,1.6097582515684175
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.767492415542235,1.754731293228328,1.6096861851500466
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.775332807934144,1.7746313177249922,1.6094729862394557
16:08:1625814492,0.14466704428195953,0.36718541383743286,-0.003933840896934271,0.7782219036292081,1.7819642511078049,1.6093944248583423
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.7828434014632312,1.7936895080082527,1.609339885887169
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.7857481936943377,1.8010592907876377,1.609305606009639
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.7886545428240542,1.8084330235929291,1.6092713077589207
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.7915668773639827,1.8158219420533717,1.6092369388735022
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.79457110351965,1.823443999820643,1.6092014855617003
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.7981880211749858,1.8326205244495986,1.609158801787992
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8016030263794737,1.8412847746076755,1.6091185008126172
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8045012450386712,1.8486378794999003,1.6090842985107696
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8074028888748107,1.8559996744491192,1.6090500557879084
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8106947261003715,1.864351433668826,1.6090112083358485
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8135972002824364,1.8717153352985283,1.6089769558139537
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8164990171073104,1.8790775691395145,1.608942711049627
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8194020102555787,1.8864427874445189,1.6089084524033361
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8223076674303574,1.8938147646827408,1.6088741623184792
16:08:1625814492,0.14511346817016602,0.3681690990924835,-0.0017125052399933338,0.8252088960935343,1.901175506291718,1.6088399244951348
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8293593406303675,1.9116379456666939,1.6087767730639917
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8322689063270791,1.918972378024289,1.6087325023271775
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8351957603458037,1.9263503907789603,1.6086879685384738
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8389939250064263,1.9359248031449814,1.6086301772508402
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.842128238889308,1.9438257806645642,1.608582486839464
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8452076389637914,1.951588331471992,1.6085356319736683
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8481177243495414,1.9589240738615634,1.6084913533294827
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8510220585099323,1.9662453185639313,1.6084471621935408
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8550659321479434,1.9764391140483146,1.6083856323006978
16:08:1625814492,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8579668017147445,1.9837516252041743,1.6083414938805654
16:08:1625814493,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8626199934273932,1.9954813895129566,1.6082706928583064
16:08:1625814493,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8655272378463995,2.0028099703943916,1.6082264574410845
16:08:1625814493,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8686627296911017,2.010713917319787,1.608178749106333
16:08:1625814493,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8713542685132073,2.0174987475956208,1.6081377957754104
16:08:1625814493,0.14531558752059937,0.3663114905357361,-0.002211061306297779,0.8748170258684017,2.026227665324182,1.608085107905294
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.877712098188815,2.033499007952013,1.6080142782591444
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.8806602354640408,2.0409036299681524,1.6079421503476818
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.8834951445304914,2.048023864925863,1.6078727926309067
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.8863779843450875,2.0552644840583376,1.6078022622602026
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.8894301151486407,2.0629302990575376,1.6077275900859382
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.8924379332691491,2.0704848171129946,1.6076540020475132
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.8965301027292644,2.0807628215779737,1.6075538847161428
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.8996883634424425,2.0886951953537896,1.6074766160112524
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.9025827810653614,2.0959648936255313,1.6074058023826618
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.905464483773783,2.1032026567711135,1.6073352998319288
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.9083742695589397,2.11051095413843,1.6072641102122152
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.9112812298075416,2.1178121548110447,1.6071929897209143
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.914133298839899,2.124975489207312,1.607123212175486
16:08:1625814493,0.14452633261680603,0.36299628019332886,-0.003535921685397625,0.9170331607893506,2.132258861598114,1.6070522653482464
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9199186743522983,2.1396730416239684,1.6070180312316613
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9228666446300647,2.147247700995141,1.606983056120307
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9265709647239103,2.156765762667707,1.606939107574166
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9293237285902788,2.1638388491144305,1.606906448417632
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9321344808320181,2.171060933736012,1.6068731012793025
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9349264927247302,2.17823486598596,1.6068399764789656
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9390289285250465,2.188775865674412,1.6067913046351472
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9418420816655936,2.1960041192831063,1.6067579290122347
16:08:1625814493,0.13986249268054962,0.35936954617500305,-0.0016593472100794315,0.9453262860229107,2.204956604789924,1.6067165919484596
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9488518778500169,2.214175226245384,1.6066677903385107
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9521842955153436,2.2228887411656153,1.606621662665466
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9555501723047674,2.2316897440919483,1.606575071847734
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9583132620616287,2.2389145959083514,1.6065368248710048
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9612563579851415,2.246610122945082,1.606496086230134
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9639995487121443,2.2537829433203562,1.6064581146978525
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9667445038851444,2.260960377320952,1.6064201187419254
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9694808655526391,2.268115341257481,1.606382241738198
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9725793307486928,2.276217123635046,1.6063393524596448
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9776548250098064,2.289488387748161,1.6062690969384799
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9804111183820855,2.2966954685633247,1.6062309440380151
16:08:1625814493,0.13704857230186462,0.35835087299346924,-0.001897040638141334,0.9831469572507662,2.303849065499758,1.6061930742709236
16:08:1625814493,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,0.9980880733004288,2.3438576343332223,1.6060006171233765
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0007051795044992,2.350865589653427,1.6059669060677104
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0044259087984448,2.3608287713577063,1.6059189791963624
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0070535426571032,2.367864917101695,1.6058851325335324
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0096698678778955,2.374870781144171,1.605851431537745
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0140163834528755,2.386509661866956,1.6057954438868527
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0166352390594886,2.3935223016492735,1.6057617102970585
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.019675669439592,2.401663813149579,1.6057225463847828
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.022302147442999,2.408696863802529,1.6056887146105732
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.024885358972802,2.4156140576693055,1.6056554401536394
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0275173038591552,2.422661747266357,1.6056215379602794
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0301291306162659,2.4296555655491154,1.605587894909393
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0327512038739846,2.4366768213956753,1.6055541198728989
16:08:1625814494,0.1310272514820099,0.3508581817150116,-0.0016877675661817193,1.0353759324748486,2.443705187586513,1.6055203106328175
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0378886665803426,2.450516930749412,1.6054889318117869
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0404407769283486,2.457435418533688,1.6054570612634127
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0470284704672528,2.4752939242644736,1.605374794677342
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0501923876780799,2.4838709525229383,1.605335283934165
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.052715387302455,2.49071052436771,1.6053037769181617
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0568693701583376,2.50197151065969,1.6052519023149898
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0594012505101906,2.508835157170598,1.6052202843971775
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0629312945263925,2.5184047145461754,1.6051762014919577
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0654831941452718,2.525322631067187,1.6051443335751518
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0686457566688565,2.533895986918953,1.6051048397491998
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0714283143688723,2.5414391918872035,1.6050700913928635
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0742758970565225,2.5491586723769935,1.6050345310097214
16:08:1625814494,0.1262660026550293,0.3422931134700775,-0.0015767996665090322,1.0774278930196166,2.5577033834565093,1.6049951691381255
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.081697344855292,2.5694754255741508,1.6049259846784873
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.0843461820829416,2.576778991607174,1.6048830615166114
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.0867655073909566,2.5834497307367847,1.6048438574874841
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.0891801652459234,2.5901076004264816,1.604804729092239
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.0916528781496053,2.596925543705229,1.604764659942225
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.09465739258638,2.605209808724272,1.6047159731984033
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.0971971497076103,2.612212611180052,1.604674817628366
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.0996114330138758,2.618869448136916,1.6046356953025065
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.1021211109932407,2.625789314202141,1.604595027150821
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.1045173583389625,2.632396421101067,1.604556197089222
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.1069293367301425,2.6390469027789614,1.6045171121134276
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.1093641914035457,2.6457604606006306,1.6044776564382355
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.1117681890262423,2.6523889371250924,1.6044387007870422
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.114185122984856,2.659053082652772,1.6043995355086076
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.1166305802676524,2.665795874757702,1.6043599080231155
16:08:1625814494,0.12084393203258514,0.3331996500492096,-0.001958219101652503,1.1190182418046808,2.6723793082424656,1.6043212170905097
16:08:1625814494,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1213444458753505,2.678857992796633,1.6042917658558407
16:08:1625814494,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.123670677662683,2.6853367545441635,1.604262314270261
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1259951633002627,2.6918106531098367,1.6042328847920564
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1283195380711915,2.6982842429020586,1.6042034567174948
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1306490681413903,2.7047721906597637,1.6041739633735397
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1331770218001642,2.711812765701847,1.6041419578597604
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1354819117571848,2.7182320885600113,1.6041127764754328
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.138041822728101,2.725361667549418,1.6040803663615968
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1403745124978526,2.7318584153504837,1.60405083301382
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1427761890411707,2.738547297431591,1.604020426249268
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1450734846325998,2.7449454693083446,1.603991341014477
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1474001598865362,2.75142546614968,1.603961883814326
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.149720654324681,2.757888248871108,1.6039325048672646
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1522722225801116,2.764994592658308,1.6039002003775544
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1545985375174324,2.7714735859859267,1.6038707477392427
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1569228568550356,2.777947021391423,1.6038413203665023
16:08:1625814495,0.1162521094083786,0.3237724304199219,-0.0014718262245878577,1.1592514999920267,2.784432498961518,1.6038118382516902
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1614514531971976,2.7906852339416126,1.6037866002840953
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.163658707190133,2.7969587193135474,1.6037612785615165
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1662081002585962,2.8042046367174827,1.603732031803223
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1684396727028625,2.810547240301087,1.6037064310982163
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1707674159557397,2.817163181780085,1.6036797271171284
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1729645854073025,2.823408004740269,1.603654521084887
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1751685304101,2.8296720852583483,1.6036292373232002
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.177372921863948,2.835937434685281,1.6036039484398057
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1795930178900376,2.8422474198471797,1.603578479392813
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1818488037383288,2.8486588430756647,1.603552600910486
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1839792156269509,2.854713926841395,1.6035281607241754
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1861842898882875,2.8609812169524567,1.603502864007581
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1885407110556931,2.8676786671648706,1.6034758310320962
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1907461792444272,2.8739470769013913,1.6034505297963482
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1929687701440335,2.8802641530245303,1.603425032128048
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1951474512697464,2.886456428229838,1.6034000381947584
16:08:1625814495,0.11015008389949799,0.3130699694156647,-0.0012636469909921288,1.1973600889371125,2.892745215149713,1.603374654710411
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.1993278098918774,2.8984143928054245,1.603385106888553
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.201296353069794,2.90408593935857,1.6033955634341956
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.2032624765624353,2.9097505145849816,1.6034060071269074
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.205232922599646,2.9154275434436165,1.6034164737801948
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.208149324626942,2.9238299549584106,1.603431965180766
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.2101160354218345,2.929496222254418,1.6034424119931212
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.2120878909844484,2.935177312080082,1.6034528861335529
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.2141500031570382,2.9411184391611904,1.6034638397007872
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.216121835227562,2.946799461304071,1.6034743137164331
16:08:1625814495,0.09853296726942062,0.28388217091560364,0.0005233893170952797,1.2180899790399478,2.9524698572498913,1.6034847681407183
