time,speed_north,speed_east,speed_up,North,East,Altitude
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.01598084949134626,-0.02349956463880032,0.8746068371046345
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.01419006766942199,-0.02253347822170637,0.8737359010451282
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.012423212412280504,-0.02158029964685282,0.8728766015277145
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.010629274501597008,-0.020612510591031974,0.872004130523262
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.008814502140117808,-0.019633481818750464,0.8711215268079142
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.006364055117667133,-0.018311520899103595,0.8699297665121408
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.004269115904034448,-0.017181348426862808,0.8689109053190638
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.002297050902771103,-0.016117463821813782,0.8679518032663944
16:19:1625815155,0.08944321423768997,0.04825259745121002,-0.04350017383694649,-0.0003539877982141615,-0.015069225086147053,0.8670068061132312
16:19:1625815155,0.10454637557268143,0.05787965655326843,-0.04689468443393707,0.003371795904809405,-0.013006532047373565,0.8653355913048237
16:19:1625815155,0.10454637557268143,0.05787965655326843,-0.04689468443393707,0.005474885211776526,-0.011842205822563567,0.8643922423953434
16:19:1625815155,0.10454637557268143,0.05787965655326843,-0.04689468443393707,0.0075665335773174025,-0.010684213607486281,0.8634540253647529
16:19:1625815155,0.10454637557268143,0.05787965655326843,-0.04689468443393707,0.010067837438153093,-0.0092994252051386,0.8623320557643268
16:19:1625815155,0.10454637557268143,0.05787965655326843,-0.04689468443393707,0.012213948673010622,-0.008111280895799933,0.8613694092013304
16:19:1625815155,0.10454637557268143,0.05787965655326843,-0.04689468443393707,0.01430285520073693,-0.006954806635124822,0.8604324220327833
16:19:1625815155,0.12072783708572388,0.06631603091955185,-0.03898727521300316,0.017250427295875115,-0.005335699667607496,0.8594805470778653
16:19:1625815155,0.12072783708572388,0.06631603091955185,-0.03898727521300316,0.019662391196545004,-0.004010803301742083,0.8587016388933968
16:19:1625815155,0.12072783708572388,0.06631603091955185,-0.03898727521300316,0.02381159889435236,-0.0017316356083454387,0.8573617134351492
16:19:1625815155,0.12072783708572388,0.06631603091955185,-0.03898727521300316,0.02622189333697844,-0.00040765627896410805,0.8565833443775448
16:19:1625815155,0.12072783708572388,0.06631603091955185,-0.03898727521300316,0.02866310153717433,0.0009333040363466161,0.8557949921776649
16:19:1625815155,0.12072783708572388,0.06631603091955185,-0.03898727521300316,0.031207816136086253,0.0023311206136704676,0.8549732141122144
16:19:1625815155,0.12072783708572388,0.06631603091955185,-0.03898727521300316,0.03479369687914624,0.0043008517375846544,0.8538152067894176
16:19:1625815155,0.13220658898353577,0.07234175503253937,-0.024775708094239235,0.037447755096910784,0.005753118458236006,0.8533178323985191
16:19:1625815155,0.13220658898353577,0.07234175503253937,-0.024775708094239235,0.04047955507168166,0.007412080638327101,0.8527496686500058
16:19:1625815155,0.13220658898353577,0.07234175503253937,-0.024775708094239235,0.0430685234422985,0.008828731026890413,0.8522644921916402
16:19:1625815155,0.13220658898353577,0.07234175503253937,-0.024775708094239235,0.04572122627825803,0.010280256099948648,0.8517673718012739
16:19:1625815155,0.13220658898353577,0.07234175503253937,-0.024775708094239235,0.04836686852062866,0.0117279177064753,0.8512715745764705
16:19:1625815155,0.13220658898353577,0.07234175503253937,-0.024775708094239235,0.05318345416854453,0.014363491785753357,0.8503689393830118
16:19:1625815155,0.13220658898353577,0.07234175503253937,-0.024775708094239235,0.05663204980861036,0.01625051922453702,0.8497226675173639
16:19:1625815155,0.13220658898353577,0.07234175503253937,-0.024775708094239235,0.05928251468856627,0.01770081971668569,0.8492259665232251
16:19:1625815155,0.14652499556541443,0.07827436178922653,-0.015545320697128773,0.06808521994254346,0.02240326746708421,0.8482920584507674
16:19:1625815155,0.14652499556541443,0.07827436178922653,-0.015545320697128773,0.07101777818170274,0.023969854271568725,0.8479809336620252
16:19:1625815155,0.14652499556541443,0.07827436178922653,-0.015545320697128773,0.07413279817180762,0.02563391302649487,0.8476504509035219
16:19:1625815155,0.14652499556541443,0.07827436178922653,-0.015545320697128773,0.07707045681602875,0.027203224492048594,0.8473387849959619
16:19:1625815155,0.14652499556541443,0.07827436178922653,-0.015545320697128773,0.07999487536765781,0.028765463036059646,0.8470285237735522
16:19:1625815155,0.14652499556541443,0.07827436178922653,-0.015545320697128773,0.08303028013080405,0.03038699095141917,0.8467064876574164
16:19:1625815155,0.14652499556541443,0.07827436178922653,-0.015545320697128773,0.08596151086727599,0.031952868597543205,0.8463955037078186
16:19:1625815155,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.10201409804493022,0.04041063794176347,0.8456774456895105
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.10604129213775804,0.04253248150284117,0.8454973028267038
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.1097019767599765,0.044461218960174964,0.8453335545214374
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.11300457832184674,0.04620129001146589,0.8451858238468407
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.11631040869512543,0.047943062255333846,0.8450379487423215
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.1196356119368549,0.049695041654663985,0.8448892070582675
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.1229322677606437,0.05143198002206306,0.844741742346089
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.12634905899427662,0.05323221520107824,0.8445889037839904
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.13008353376990311,0.05519983113267246,0.8444218547265936
16:19:1625815156,0.1651538610458374,0.08701608330011368,-0.00738759757950902,0.13359399991013032,0.05704942164267246,0.844264825935403
16:19:1625815156,0.1792178452014923,0.09215394407510757,-0.0006859716377221048,0.13713976923165672,0.05887265876167591,0.8442512541999224
16:19:1625815156,0.1792178452014923,0.09215394407510757,-0.0006859716377221048,0.14162211252325574,0.06117748288538438,0.8442340976474312
16:19:1625815156,0.1792178452014923,0.09215394407510757,-0.0006859716377221048,0.14551095189385888,0.06317712686878751,0.8442192127819821
16:19:1625815156,0.1792178452014923,0.09215394407510757,-0.0006859716377221048,0.14908321311106687,0.06501398613948206,0.8442055396465039
16:19:1625815156,0.1792178452014923,0.09215394407510757,-0.0006859716377221048,0.15382803981423376,0.0674537794209944,0.8441873784162949
16:19:1625815156,0.1792178452014923,0.09215394407510757,-0.0006859716377221048,0.15684555219009622,0.06900538644103493,0.8441758286294754
16:19:1625815156,0.1792178452014923,0.09215394407510757,-0.0006859716377221048,0.16047297637073155,0.07087061054694432,0.8441619443530346
16:19:1625815156,0.1792178452014923,0.09215394407510757,-0.0006859716377221048,0.17583801949287658,0.07877132670050502,0.844103133335737
16:19:1625815156,0.19297178089618683,0.0956309363245964,0.007655965629965067,0.17975215501088937,0.08071105303121806,0.8442584228130781
16:19:1625815156,0.19297178089618683,0.0956309363245964,0.007655965629965067,0.18355771151247535,0.08259697090891338,0.8444094045247238
16:19:1625815156,0.19297178089618683,0.0956309363245964,0.007655965629965067,0.1885111230483123,0.08505173077573547,0.8446059262560014
16:19:1625815156,0.19297178089618683,0.0956309363245964,0.007655965629965067,0.196007537963369,0.08876672565257815,0.8449033391454461
16:19:1625815156,0.20260322093963623,0.09585834294557571,0.006128086242824793,0.1999980587478103,0.09065477416489864,0.8450240393762096
16:19:1625815156,0.20260322093963623,0.09585834294557571,0.006128086242824793,0.20405895900233983,0.09257612155247275,0.8451468683562616
16:19:1625815156,0.20260322093963623,0.09585834294557571,0.006128086242824793,0.20811966603938115,0.09449737752240717,0.8452696914921152
16:19:1625815156,0.20260322093963623,0.09585834294557571,0.006128086242824793,0.2122235088806701,0.09643904248040025,0.8453938193452746
16:19:1625815156,0.20260322093963623,0.09585834294557571,0.006128086242824793,0.21715466070219347,0.09877213491709513,0.8455429705951837
16:19:1625815156,0.20260322093963623,0.09585834294557571,0.006128086242824793,0.2221241178907587,0.10112335090085667,0.8456932804574372
16:19:1625815156,0.20260322093963623,0.09585834294557571,0.006128086242824793,0.22616767687571948,0.10303649355526945,0.8458155849206775
16:19:1625815156,0.20260322093963623,0.09585834294557571,0.006128086242824793,0.23027002228147464,0.10497745002655501,0.8459396674812989
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.2345405494397117,0.10701052716465265,0.8460890298776327
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.23876592019450027,0.10902210661684686,0.8462368129212592
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.24298681054805482,0.11103155307679424,0.8463844392621087
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.24726574475130403,0.11306863257113031,0.8465340956962375
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.251956875868083,0.11530194735217458,0.8466981687858481
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.2573604914642449,0.11787445583287459,0.8468871611384088
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.26158148250097324,0.11988395022523202,0.847034791000669
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.2667396325194151,0.12233959949025186,0.8472151981538978
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.27092780084148527,0.12433346791693589,0.8473616800362638
16:19:1625815156,0.21114791929721832,0.10052154958248138,0.007384933531284332,0.27521418559959554,0.126374094409615,0.8475115970547857
16:19:1625815156,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.286486170561312,0.13180332576702591,0.8477629930196993
16:19:1625815156,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.29097012293284163,0.13396305317114576,0.8478629973700329
16:19:1625815156,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.2954725108298899,0.1361316601766469,0.8479634128827964
16:19:1625815157,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.29979306676993756,0.13821268653276997,0.8480597730476831
16:19:1625815157,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.304134530037808,0.14030378305135338,0.8481565995029232
16:19:1625815157,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.3084403581557933,0.14237771564771373,0.8482526311972653
16:19:1625815157,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.31321258447104694,0.14467629223767853,0.8483590648416841
16:19:1625815157,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.31854513747112745,0.1472447541422519,0.8484779952972747
16:19:1625815157,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.3244931177490653,0.1501096409521545,0.8486106514573333
16:19:1625815157,0.2159893810749054,0.10403281450271606,0.004817151464521885,0.3289764521700189,0.1522690707160046,0.848710642025686
16:19:1625815157,0.22204479575157166,0.10513708740472794,0.0019679898396134377,0.34628473828905126,0.1604644566261464,0.8488640458967747
16:19:1625815157,0.22204479575157166,0.10513708740472794,0.0019679898396134377,0.3507265828817989,0.16256764756833997,0.8489034141017266
16:19:1625815157,0.22204479575157166,0.10513708740472794,0.0019679898396134377,0.3551821917717686,0.16467735583563092,0.8489429043000674
16:19:1625815157,0.22204479575157166,0.10513708740472794,0.0019679898396134377,0.3600992222563033,0.16700554489349395,0.8489864840921624
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.3646650603309436,0.16918447150444615,0.8490434625884293
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.36923961059005106,0.1713675557772043,0.8491005498067232
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.3738173190160279,0.1735521472023671,0.8491576764367519
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.3784445235400089,0.17576035934366496,0.8492154207437961
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.3829354912793843,0.1779035560484723,0.849271464910144
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.3875051953858819,0.1800843276218509,0.8493284916518105
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.3920723947393452,0.18226390386746028,0.8493854871358941
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.3967562284623629,0.1844991408104968,0.8494439381361134
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.40130524113075094,0.18667003793708625,0.8495007066629658
16:19:1625815157,0.22838468849658966,0.1089906096458435,0.002850082702934742,0.40588507315169164,0.18885564279231426,0.8495578597939886
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.41052813283099465,0.19109609238227288,0.8495807652320502
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.4162393648131524,0.1938519749761629,0.8496089402458252
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.42076255974389665,0.196034585351184,0.8496312543594664
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.4257780898728474,0.19845476583495492,0.8496559972924997
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.43084584323249797,0.20090014597668615,0.8496809978565046
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.43552565259266385,0.20315832865928352,0.8497040845904351
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.44010902857973844,0.2053699786401446,0.8497266955931007
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.4447511487935156,0.207609974902923,0.849749596396531
16:19:1625815157,0.23178847134113312,0.11184658855199814,0.0011434736661612988,0.4526548722622199,0.2114238164702713,0.8497885875491056
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.45732309561630413,0.21368585355836034,0.8499642045110103
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.46200718298097,0.21595557772086282,0.8501404182715535
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.4668986236146868,0.2183257771068825,0.8503244325909796
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.47161763422526204,0.22061242369821743,0.8505019601520591
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.47632498506834264,0.2228934204256725,0.8506790490766836
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.4810057650951134,0.22516154198255522,0.8508551384163092
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.4857306616460104,0.2274510406686372,0.8510328874044455
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.4904143566146548,0.22972057469148988,0.8512090864031849
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.4951203060433731,0.23200089234876708,0.8513861226070816
16:19:1625815157,0.2351183146238327,0.11392907053232193,0.008845070376992226,0.49983892425792686,0.2342873488004522,0.8515636354063574
16:19:1625815157,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5046765744538153,0.23658319919121107,0.8516892146188055
16:19:1625815157,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5094342890071506,0.23884111375181272,0.8518127188041988
16:19:1625815157,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5142340298103261,0.2411189731158232,0.8519373139372927
16:19:1625815157,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5190326842206485,0.24339631689988162,0.8520618808690174
16:19:1625815157,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.524661171234958,0.2460674823599569,0.8522079891939087
16:19:1625815158,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5294571382524336,0.24834355076202863,0.8523324863643519
16:19:1625815158,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5352119327305485,0.2510746591754782,0.8524818734694751
16:19:1625815158,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5400119022480088,0.2533526270826365,0.8526064745396993
16:19:1625815158,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5448038095869283,0.25562676884383473,0.8527308663260789
16:19:1625815158,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5496069811043764,0.25790625635506226,0.8528555505161278
16:19:1625815158,0.2398243099451065,0.11381573975086212,0.00622553238645196,0.5554088335465981,0.26065969752117235,0.8530061591858191
16:19:1625815158,0.2455795705318451,0.11299478262662888,0.004486195743083954,0.561281413441802,0.26336175814974583,0.8531134382354149
16:19:1625815158,0.2455795705318451,0.11299478262662888,0.004486195743083954,0.5661992065460002,0.26562450729295906,0.8532032754415051
16:19:1625815158,0.2455795705318451,0.11299478262662888,0.004486195743083954,0.5711929985006752,0.2679222246282369,0.8532945009785495
16:19:1625815158,0.2455795705318451,0.11299478262662888,0.004486195743083954,0.5760678153673926,0.27016519977069864,0.8533835531038074
16:19:1625815158,0.2455795705318451,0.11299478262662888,0.004486195743083954,0.5809761232529642,0.27242358462491767,0.8534732170359265
16:19:1625815158,0.2455795705318451,0.11299478262662888,0.004486195743083954,0.5858898763566363,0.27468447490430004,0.8535629804401401
16:19:1625815158,0.2455795705318451,0.11299478262662888,0.004486195743083954,0.5956245211026119,0.2791635285350105,0.8537408108749978
16:19:1625815158,0.2455795705318451,0.11299478262662888,0.004486195743083954,0.6034357157430297,0.28275757440184224,0.8538835041294421
16:19:1625815158,0.25029653310775757,0.11063943058252335,0.0001800605677999556,0.6109995655668403,0.2861010487485598,0.8538889454796563
16:19:1625815158,0.25029653310775757,0.11063943058252335,0.0001800605677999556,0.6189477842799225,0.28961442698693185,0.8538946633406139
16:19:1625815158,0.25029653310775757,0.11063943058252335,0.0001800605677999556,0.6246106163523539,0.2921175879704223,0.8538987371196058
16:19:1625815158,0.25029653310775757,0.11063943058252335,0.0001800605677999556,0.6296092021731969,0.29432712991680576,0.8539023330471639
16:19:1625815158,0.25029653310775757,0.11063943058252335,0.0001800605677999556,0.6379272886670126,0.2980040020723451,0.8539083169869273
16:19:1625815158,0.25029653310775757,0.11063943058252335,0.0001800605677999556,0.6429471189102405,0.3002229347632448,0.8539119281974887
16:19:1625815158,0.25029653310775757,0.11063943058252335,0.0001800605677999556,0.6479502400572106,0.3024344814753115,0.8539155273877105
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6530438850666347,0.3046751883235914,0.8538959393690242
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6581192682989727,0.30690786177164364,0.8538764215774601
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6638503218920537,0.309428966208666,0.8538543823531589
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6689182069112836,0.3116583411745055,0.8538348933965723
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6750441260817557,0.3143531479409547,0.8538113356851573
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6801123739177488,0.31658268251077226,0.8537918453333297
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6851884223141529,0.31881564856611755,0.8537723249838242
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6932375122079553,0.32235646281879804,0.8537413715657992
16:19:1625815158,0.25362730026245117,0.11157126724720001,-0.0009753440390340984,0.6984042647951842,0.3246293298686518,0.8537215024060838
16:19:1625815158,0.25657302141189575,0.11139974743127823,-0.004066014662384987,0.7034377231458084,0.32681477394176506,0.8536417351907175
16:19:1625815158,0.25657302141189575,0.11139974743127823,-0.004066014662384987,0.7085753570295996,0.32904544930232804,0.8535603170642656
16:19:1625815158,0.25657302141189575,0.11139974743127823,-0.004066014662384987,0.7137035704600099,0.3312720344583888,0.8534790482274832
16:19:1625815158,0.25657302141189575,0.11139974743127823,-0.004066014662384987,0.725570956020744,0.33642465630015694,0.8532909810510179
16:19:1625815158,0.25657302141189575,0.11139974743127823,-0.004066014662384987,0.7306927464147581,0.33864845268042076,0.8532098140026465
16:19:1625815158,0.25657302141189575,0.11139974743127823,-0.004066014662384987,0.7358338670897357,0.34088064194784495,0.8531283406196286
16:19:1625815158,0.25657302141189575,0.11139974743127823,-0.004066014662384987,0.7424357085847337,0.3437470519510364,0.8530237186131149
16:19:1625815158,0.25657302141189575,0.11139974743127823,-0.004066014662384987,0.7475740153580521,0.3459780194690638,0.8529422898231152
16:19:1625815158,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.7532015722569814,0.3483907532383612,0.8529139497410884
16:19:1625815158,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.7583288720139596,0.3505890089807999,0.8528881289278476
16:19:1625815158,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.7634561717709378,0.3527872647232386,0.852862308114607
16:19:1625815158,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.7685721103767069,0.3549806495361296,0.8528365445155291
16:19:1625815158,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.7737019755549259,0.35718000516588555,0.8528107107829613
16:19:1625815159,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.7816887426920378,0.36060421626233685,0.8527704898416435
16:19:1625815159,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.7917553945593785,0.36492014790733096,0.8527197947096743
16:19:1625815159,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.7971072908378407,0.3672146961656133,0.8526928428401056
16:19:1625815159,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.8022269554125547,0.3694096784338936,0.8526670604772432
16:19:1625815159,0.25619420409202576,0.10983956605195999,-0.0012901806039735675,0.8075158767077018,0.37167722707731743,0.8526404257463946
16:19:1625815159,0.25561168789863586,0.10834858566522598,-0.005309571512043476,0.8149393527634718,0.3748238873023433,0.8524862251411325
16:19:1625815159,0.25561168789863586,0.10834858566522598,-0.005309571512043476,0.8207862443928537,0.37730226551653745,0.8523647733816899
16:19:1625815159,0.25561168789863586,0.10834858566522598,-0.005309571512043476,0.8264149006596189,0.37968813820770153,0.8522478548119219
16:19:1625815159,0.25561168789863586,0.10834858566522598,-0.005309571512043476,0.8315157942231555,0.3818503030436742,0.8521418989404452
16:19:1625815159,0.25561168789863586,0.10834858566522598,-0.005309571512043476,0.8366231476996877,0.3840152061051261,0.852035808883516
16:19:1625815159,0.25561168789863586,0.10834858566522598,-0.005309571512043476,0.8417471384993125,0.3861871613888028,0.8519293732357516
16:19:1625815159,0.25561168789863586,0.10834858566522598,-0.005309571512043476,0.8497931429631056,0.3895976987201544,0.8517622414569275
16:19:1625815159,0.25561168789863586,0.10834858566522598,-0.005309571512043476,0.8519612360266227,0.3905167091885482,0.8517172057808982
16:19:1625815159,0.25531429052352905,0.10906042158603668,-0.004752347245812416,0.8629470507368187,0.39520942568829165,0.8515127189651623
16:19:1625815159,0.25531429052352905,0.10906042158603668,-0.004752347245812416,0.8696230903130815,0.3980611724088505,0.8513884530722187
16:19:1625815159,0.25531429052352905,0.10906042158603668,-0.004752347245812416,0.8763625581698709,0.4009400132454517,0.8512630065433864
16:19:1625815159,0.25531429052352905,0.10906042158603668,-0.004752347245812416,0.8855676939067056,0.40487209233964316,0.8510916647772182
16:19:1625815159,0.25531429052352905,0.10906042158603668,-0.004752347245812416,0.890723767873806,0.40707456835235556,0.8509956910897818
16:19:1625815159,0.25531429052352905,0.10906042158603668,-0.004752347245812416,0.8957851255218092,0.40923658520521977,0.8509014804248431
16:19:1625815159,0.2539650499820709,0.10871370136737823,-0.0027180181350558996,0.9116303303519093,0.41601937230968966,0.8507318997912681
16:19:1625815159,0.2539650499820709,0.10871370136737823,-0.0027180181350558996,0.9220541921534295,0.4204814689606473,0.8506203401675487
16:19:1625815159,0.2539650499820709,0.10871370136737823,-0.0027180181350558996,0.9273646681569876,0.4227547010546311,0.8505635056933387
16:19:1625815159,0.2539650499820709,0.10871370136737823,-0.0027180181350558996,0.9368836104123848,0.426829432777597,0.8504616308185142
16:19:1625815159,0.2539650499820709,0.10871370136737823,-0.0027180181350558996,0.9419641781177408,0.42900424903808565,0.8504072568991088
16:19:1625815159,0.2539650499820709,0.10871370136737823,-0.0027180181350558996,0.9474181575889677,0.4313389100299845,0.8503488866032273
16:19:1625815159,0.2539650499820709,0.10871370136737823,-0.0027180181350558996,0.9529912388833612,0.4337245544152162,0.8502892416401611
16:19:1625815159,0.2539650499820709,0.10871370136737823,-0.0027180181350558996,0.9581192172280357,0.4359196655394464,0.8502343603163806
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,0.9637295830694275,0.43834522660446007,0.8501653283983964
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,0.9696150399104984,0.44088971931083565,0.8500929116638308
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,0.9746798516762756,0.4430794179094648,0.8500305924354054
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,0.9797101643741446,0.44525420133174665,0.8499686976956663
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,0.9847658404982458,0.4474399502669528,0.8499064908753947
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,0.9911020090296365,0.45017930169707165,0.8498285284253945
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,0.9961526365096536,0.4523628679235441,0.8497663837254185
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,1.0018984141977303,0.4548469723549524,0.8496956856523638
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,1.008005710863974,0.4574873743224743,0.8496205393224295
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,1.0130534534045144,0.4596696932868132,0.8495584301197653
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,1.0183184679493895,0.46194594668058686,0.8494936475258094
16:19:1625815159,0.25208985805511475,0.10898742824792862,-0.0031018024310469627,1.0235177900182653,0.46419379887619394,0.8494296732352232
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0302818066355688,0.4671546045115851,0.8494000134644892
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0352918930860089,0.4693476642031169,0.8493780445628905
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0410140566809336,0.4718524206484429,0.8493529532495584
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0459593817146289,0.47401713239547627,0.8493312683225389
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0509698859806609,0.4762103749769726,0.8493092975888461
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0559750183319399,0.47840126611606815,0.8492873504106484
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0610215144268171,0.4806102633616498,0.8492652218551388
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.066989592341547,0.4832226636146566,0.8492390522235886
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0719934712460504,0.4854130060838586,0.849217110541673
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0770023639376565,0.4876055432326347,0.8491951468746288
16:19:1625815160,0.25034937262535095,0.10958515852689743,-0.0010977656347677112,1.0846728613255625,0.490963141709591,0.8491615122449683
